1.16,0,3.95591e-08,-5.90203e-07,0,1.02895e-07,-1.01021e-06
1.17,0,4.05967e-08,-6.00348e-07,0,1.04629e-07,-1.01886e-06
1.18,0,4.16517e-08,-6.1058e-07,0,1.06379e-07,-1.0275e-06
1.19,0,4.27243e-08,-6.20898e-07,0,1.08143e-07,-1.03615e-06
1.2,0,4.38147e-08,-6.31303e-07,0,1.09923e-07,-1.04478e-06
1.21,0,4.49264e-08,-6.41793e-07,0,1.12437e-07,-1.05327e-06
1.22,0,4.60634e-08,-6.52368e-07,0,1.14967e-07,-1.06175e-06
1.23,0,4.72222e-08,-6.63029e-07,0,1.16792e-07,-1.07038e-06
1.24,0,4.83993e-08,-6.73776e-07,0,1.18633e-07,-1.07901e-06
1.25,0,4.95949e-08,-6.84609e-07,0,1.20488e-07,-1.08763e-06
1.26,0,5.08092e-08,-6.95529e-07,0,1.22359e-07,-1.09625e-06
1.27,0,5.2039e-08,-7.0652e-07,0,1.23617e-07,-1.10199e-06
1.28,0,5.32883e-08,-7.17582e-07,0,1.26236e-07,-1.11045e-06
1.29,0,5.45602e-08,-7.28729e-07,0,1.28511e-07,-1.11898e-06
1.3,0,5.58585e-08,-7.39961e-07,0,1.30801e-07,-1.1275e-06
1.31,0,5.71799e-08,-7.51279e-07,0,1.33139e-07,-1.13451e-06
1.32,0,5.85178e-08,-7.62652e-07,0,1.34775e-07,-1.14168e-06
1.33,0,5.98754e-08,-7.74112e-07,0,1.36752e-07,-1.15027e-06
1.34,0,6.12565e-08,-7.85657e-07,0,1.39461e-07,-1.1587e-06
1.35,0,6.26611e-08,-7.97287e-07,0,1.41468e-07,-1.16729e-06
1.36,0,6.40859e-08,-8.09003e-07,0,1.4349e-07,-1.17587e-06
1.37,0,6.5531e-08,-8.20804e-07,0,1.45528e-07,-1.18445e-06
1.38,0,6.69931e-08,-8.32677e-07,0,1.46897e-07,-1.19017e-06
1.39,0,6.84724e-08,-8.44622e-07,0,1.48964e-07,-1.19875e-06
1.4,0,6.99724e-08,-8.56652e-07,0,1.51047e-07,-1.20732e-06
1.41,0,7.14934e-08,-8.68768e-07,0,1.53145e-07,-1.21588e-06
